3.6853	3.8171	4.0337	3.9114	2.5269	0.7659	0.12392	0.14222	0.13384	0.073068	0.076175	0.10027	0.049522	0.007925	0.0016647	0.007512	0.016843	0.016138	0.0058931	0.0020108	0.001052	0.0032496	0.0094602	0.022475	0.02865	0.014403	0.0090771	0.0039441	0.0022986	0.0026851	0.001631	0.0010576	0.00099658	0.001385	0.0026441	0.0050606	0.0047828	0.0033035	0.002484	0.0058232	0.0059322	0.0056236	0.0038384	0.0013862	0.00090257	0.00080459	0.0010737	0.0011405	0.0010936	0.0010539	0.0010472	0.00091912	0.0013036	0.0017256	0.0018301	0.0015028	0.0014349	0.0015984	0.0014944	0.0013264	0.0015421	0.0016067	0.0016578	100
3.9863	4.5202	3.8484	1.0573	1.4714	2.4554	1.2743	0.81214	0.60275	0.39017	0.22005	0.15632	0.037564	0.0087546	0.020016	0.041714	0.047399	0.026165	0.0098636	0.014853	0.03479	0.06066	0.059891	0.039443	0.022055	0.012064	0.0090154	0.0068729	0.012475	0.0084029	0.0052529	0.0027517	0.00098493	0.0014161	0.0028177	0.0031211	0.0022738	0.0014444	0.00083109	0.0014996	0.0030884	0.007029	0.0059258	0.0020471	0.00087067	0.00087869	0.00073126	0.00072088	0.00085628	0.00067164	0.00092216	0.0010191	0.00096327	0.0010919	0.0011029	0.0013791	0.0013292	0.0014107	0.0014622	0.0016857	0.0017833	0.0014672	0.0011304	101
5.5013	5.294	1.6255	0.14931	0.052213	0.15244	0.17642	0.19013	0.62169	0.72963	0.43719	0.18708	0.051863	0.055647	0.10157	0.10824	0.040121	0.023104	0.037343	0.040827	0.035438	0.031245	0.036137	0.016007	0.011619	0.021696	0.027872	0.023478	0.026093	0.0099127	0.0020676	0.0011699	0.00094942	0.0012506	0.0011918	0.0011159	0.0051942	0.0084455	0.0039146	0.0042834	0.011074	0.011737	0.0058846	0.0021399	0.0014689	0.0018963	0.0014459	0.0010849	0.0013106	0.0014389	0.0015231	0.0014283	0.0013453	0.0013492	0.0017181	0.0018263	0.0016462	0.0016621	0.0016806	0.0018927	0.0017881	0.0019851	0.0019571	102
4.408	5.4501	3.7413	1.4452	0.302	0.063707	0.058881	0.13109	0.20207	0.13171	0.047702	0.027428	0.019364	0.0052704	0.001706	0.022926	0.052796	0.041768	0.018025	0.0074059	0.0019548	0.0053472	0.027054	0.03398	0.015332	0.021958	0.032465	0.016148	0.0032363	0.0019876	0.00060769	0.00048543	0.0004197	0.00061923	0.0028757	0.004535	0.0029249	0.0014432	0.0010448	0.00099697	0.0010945	0.0014232	0.0012442	0.0017428	0.0019016	0.0010783	0.00093461	0.0012547	0.00074461	0.00083602	0.0007622	0.00075177	0.00072309	0.00086781	0.00088492	0.001089	0.0010377	0.00089767	0.0012051	0.0013312	0.0014995	0.0014537	0.0012099	103
5.1374	5.5541	2.6294	0.59237	0.063197	0.18091	0.26938	0.11954	0.027974	0.018339	0.011102	0.0078359	0.002726	0.0011337	0.004343	0.0092042	0.0059469	0.0096349	0.020164	0.014388	0.016308	0.020416	0.024034	0.018952	0.0044849	0.0010993	0.00085808	0.001105	0.00070374	0.00052784	0.00043335	0.0004253	0.00069821	0.00069671	0.00055131	0.00045448	0.00044644	0.00046219	0.00033338	0.00031872	0.00036325	0.00036745	0.00042182	0.00047368	0.00040753	0.00043025	0.0004664	0.00054066	0.00044578	0.00065705	0.00075627	0.00074624	0.00065011	0.0005711	0.00072333	0.0010925	0.00094206	0.0008415	0.00088878	0.00087193	0.00091181	0.00096999	0.00099122	104
5.4662	5.7871	2.7091	0.24637	0.40902	0.88121	0.62476	0.48998	0.35294	0.44063	0.40234	0.19574	0.032735	0.015108	0.067891	0.12478	0.083944	0.02213	0.016763	0.038342	0.050526	0.032657	0.042287	0.043398	0.014333	0.0081126	0.017938	0.024809	0.026712	0.021542	0.0044891	0.0014646	0.0011513	0.0013207	0.0017548	0.0032629	0.0073968	0.0073203	0.010766	0.0091546	0.0092128	0.0061926	0.0012029	0.0013772	0.002322	0.0018828	0.00074398	0.0010428	0.00075727	0.00088825	0.00078178	0.00082219	0.0011554	0.00098452	0.00072384	0.0010399	0.0011632	0.0010825	0.00108	0.0012552	0.0013271	0.0013455	0.0013943	105
0.12752	0.29378	0.32196	0.53796	0.89117	1.1779	1.6003	1.8609	3.6057	3.6451	2.1248	1.3558	1.4257	1.1845	0.71018	0.64789	0.5712	0.57034	0.5955	0.61897	0.58162	0.65854	1.0167	1.6162	1.6328	1.1872	1.0265	1.2076	0.83479	0.55032	0.34474	0.33201	0.25442	0.27879	0.36462	0.40173	0.52628	0.57242	0.39635	0.27752	0.29169	0.24188	0.18627	0.27739	0.27036	0.31998	0.2689	0.16338	0.15832	0.12757	0.11645	0.10737	0.11301	0.10085	0.099512	0.096689	0.09816	0.095783	0.082686	0.064778	0.053745	0.045084	0.038344	106
5.5111	3.9994	0.8663	0.51017	0.61337	0.55202	0.71421	0.65063	0.45405	0.74413	0.93347	0.91571	1.1223	0.95983	0.68798	0.41574	0.31696	0.58181	0.52011	0.37806	0.33405	0.47155	0.74398	0.89784	1.0643	1.1864	0.80036	0.57078	0.80354	0.83471	0.4051	0.22603	0.23845	0.2051	0.36694	0.6288	0.76181	0.72894	0.50978	0.36596	0.35856	0.37528	0.36952	0.41311	0.45077	0.3458	0.3261	0.34761	0.3334	0.3087	0.25593	0.16683	0.13522	0.13177	0.1014	0.099459	0.10413	0.10441	0.07063	0.065969	0.055986	0.035854	0.021307	107
5.3783	4.1976	1.2952	0.27371	0.24435	0.44121	0.49485	0.77277	1.3743	1.7925	2.0326	1.3329	1.2696	1.1184	0.68555	0.66404	0.47246	0.4205	0.40158	0.28271	0.26915	0.2559	0.28496	0.30539	0.45016	0.44437	0.4352	0.32043	0.1962	0.19937	0.20253	0.14454	0.11652	0.18455	0.2407	0.26825	0.37112	0.33872	0.22565	0.24967	0.24597	0.24294	0.20487	0.16094	0.11333	0.062159	0.071015	0.081034	0.093183	0.073788	0.051555	0.02954	0.034619	0.038124	0.04364	0.037133	0.033553	0.030433	0.037823	0.031081	0.025241	0.02396	0.011851	108
4.0546	3.5111	1.2004	0.87973	1.45	1.8018	2.855	2.6544	1.7903	1.2804	0.82407	0.50241	0.56665	0.50707	0.35913	0.28306	0.35368	0.32859	0.22146	0.28314	0.33534	0.32781	0.58999	0.55469	0.72413	0.63292	0.47578	0.38386	0.21629	0.15119	0.13517	0.095607	0.047268	0.05636	0.117	0.13368	0.17872	0.18295	0.17831	0.14843	0.10423	0.12685	0.14691	0.12847	0.18706	0.16791	0.12428	0.081719	0.070575	0.051149	0.040884	0.044581	0.035898	0.049054	0.049169	0.04377	0.040713	0.027498	0.018859	0.021968	0.016873	0.016931	0.012726	109
