0.10535	0.10048	0.0095829	0.021067	0.0034588	0.0029769	0.0093406	0.0048748	0.0081596	0.0046944	0.0022406	0.001375	0.00034629	0.00057323	0.00048663	0.00033397	0.0011009	0.00052469	0.00030407	0.00040348	0.00040671	0.00039124	0.00049753	0.00040475	0.0010841	0.0021226	0.00071872	0.0001371	0.00011984	0.00010502	8.4678e-05	5.5e-05	2.8833e-05	5.1795e-05	7.2146e-05	0.00017033	7.897e-05	0.00011043	6.7498e-05	3.5518e-05	4.4612e-05	3.1917e-05	4.995e-05	2.6382e-05	2.221e-05	3.8359e-05	2.9728e-05	3.9866e-05	4.9389e-05	3.9869e-05	2.3259e-05	2.7399e-05	3.0083e-05	3.1502e-05	3.1624e-05	5.1912e-05	3.1443e-05	2.5438e-05	4.7048e-05	3.3555e-05	4.2266e-05	5.2983e-05	2.9285e-05	3.6743e-05
0.12647	0.11171	0.015963	0.02637	0.003485	0.0060752	0.0046707	0.0016468	0.0054983	0.0026342	0.0012746	0.00040596	8.0453e-05	6.2388e-05	9.2592e-05	6.4838e-05	6.5717e-05	9.2079e-05	0.00017838	0.00014881	0.00012292	0.00010109	9.8872e-05	7.5204e-05	0.00010568	0.00012141	6.6011e-05	8.5942e-05	4.376e-05	4.9632e-05	4.6045e-05	3.1615e-05	1.9069e-05	6.1093e-05	4.5035e-05	2.4463e-05	2.8905e-05	2.6151e-05	4.528e-05	2.2777e-05	2.0422e-05	2.1897e-05	2.9048e-05	4.2673e-05	1.6032e-05	1.5195e-05	1.1579e-05	1.1659e-05	1.0544e-05	1.7842e-05	1.373e-05	1.9894e-05	1.066e-05	2.2047e-05	8.385e-06	2.1212e-05	1.6946e-05	2.198e-05	1.4603e-05	2.1875e-05	2.0938e-05	2.7891e-05	2.3008e-05	1.9079e-05
0.15272	0.083506	0.0042583	0.0050159	0.0081509	0.0049301	0.0075958	0.0037135	0.0066154	0.0064335	0.0017552	0.00099763	0.00076369	0.00050697	0.00030847	0.00026382	0.00034537	0.00016371	0.00025115	0.00028087	0.00032885	0.0002545	0.00014303	0.00021775	0.00017895	0.00030638	0.00015322	0.00035771	0.0002038	0.0002722	0.00016156	0.00013936	6.2756e-05	3.6116e-05	0.00011706	0.00013434	0.00026222	0.00011006	7.1222e-05	0.00024784	0.00024942	0.00018028	0.00013098	0.00011602	0.0001127	6.7954e-05	6.0333e-05	6.5549e-05	5.9845e-05	8.2704e-05	7.0938e-05	8.0665e-05	3.5249e-05	4.1767e-05	3.5561e-05	2.142e-05	3.8937e-05	4.2238e-05	4.5404e-05	4.6406e-05	2.3907e-05	2.3936e-05	3.1228e-05	2.5655e-05
0.1533	0.054717	0.016626	0.0024919	0.0010473	0.0031047	0.0044334	0.00084279	0.00069424	0.00040708	0.00060768	0.00014152	0.00016102	0.00010285	0.00010715	0.00013286	0.00017941	0.00023457	0.00018917	0.00010934	0.00013667	8.3937e-05	0.00010772	0.00020325	0.00012069	0.00010729	0.00010699	8.4498e-05	7.2318e-05	6.6859e-05	7.0255e-05	6.0295e-05	3.9764e-05	3.4844e-05	7.7929e-05	5.716e-05	4.4382e-05	2.8895e-05	9.8762e-06	1.5053e-05	3.6801e-05	1.9349e-05	3.4232e-05	2.1007e-05	1.4972e-05	2.6299e-05	1.9906e-05	4.8157e-05	4.2131e-05	1.6353e-05	1.7985e-05	1.9368e-05	3.2967e-05	3.014e-05	2.7795e-05	3.5464e-05	4.5677e-05	3.2575e-05	4.4467e-05	3.1376e-05	2.816e-05	2.6202e-05	3.6808e-05	2.3856e-05
0.14866	0.11585	0.030717	0.029717	0.0078234	0.0049985	0.0023742	0.004407	0.004956	0.0040886	0.0061313	0.0042663	0.0024449	0.0013465	0.0011718	0.00053832	0.00011109	0.00058761	0.00075225	0.00022775	0.00013261	0.00016042	0.00011159	0.00049562	0.0013858	0.00099772	0.00066416	0.00054197	0.00063254	0.00028599	0.00010276	0.00022786	5.189e-05	0.00012518	8.6211e-05	0.00032492	0.00073039	0.00060659	0.00075107	0.00040019	0.00015069	0.00027593	0.00053875	0.00046446	0.00024006	0.00011365	4.0148e-05	2.8888e-05	2.0601e-05	5.245e-05	3.0562e-05	1.7824e-05	2.7775e-05	2.8197e-05	1.7182e-05	3.3828e-05	2.5976e-05	2.3313e-05	2.5436e-05	3.3991e-05	3.3909e-05	2.9992e-05	2.8982e-05	3.7463e-05
0.017105	0.043731	0.019757	0.011105	0.019825	0.014686	0.021332	0.0081081	0.021899	0.026783	0.019247	0.023483	0.046362	0.048427	0.042111	0.047423	0.027661	0.033999	0.044111	0.035316	0.046342	0.020209	0.023674	0.017291	0.023206	0.029818	0.031492	0.038703	0.027368	0.019521	0.0080863	0.0067749	0.0048681	0.0057	0.010235	0.018468	0.015235	0.015536	0.014262	0.012555	0.0096738	0.0089831	0.0068826	0.0070194	0.0048066	0.0041696	0.0046784	0.0040387	0.0046455	0.003753	0.0036788	0.0030305	0.0031431	0.0034194	0.00084583	0.00056549	0.0016664	0.0010766	0.00061194	0.0014014	0.0012928	0.00033888	0.00042334	0.00016594
0.13253	0.071294	0.0053845	0.0043507	0.009959	0.0092969	0.006285	0.0052864	0.0080683	0.0073855	0.0013356	7.8218e-05	5.2866e-05	4.9625e-05	5.3459e-05	0.00036654	0.00013284	9.9993e-05	0.00010953	4.4938e-05	2.9785e-05	0.00019588	0.00026574	0.00045011	2.6766e-05	0.00014832	0.00024852	0.00027836	3.0662e-05	8.6171e-06	1.6107e-05	1.6074e-05	1.6764e-05	1.5898e-05	2.5985e-05	6.9393e-05	2.2079e-05	9.5341e-05	7.1558e-05	1.5138e-05	1.9072e-05	1.9357e-05	1.4611e-05	1.6529e-05	1.5726e-05	1.9798e-05	1.482e-05	1.6551e-05	1.1715e-05	1.7125e-05	1.6916e-05	2.0645e-05	2.1139e-05	1.1246e-05	2.1049e-05	2.0081e-05	2.3714e-05	2.4149e-05	2.4731e-05	2.4331e-05	1.5082e-05	2.3096e-05	2.2454e-05	2.7156e-05
0.044196	0.025462	0.019988	0.016501	0.040698	0.026843	0.017109	0.029471	0.02927	0.018761	0.020503	0.029126	0.054578	0.034328	0.030782	0.016833	0.035315	0.029723	0.023576	0.029278	0.01627	0.028345	0.029787	0.018946	0.019627	0.030318	0.028729	0.025711	0.037667	0.016255	0.015381	0.010123	0.0090866	0.012197	0.0090504	0.0185	0.013298	0.026392	0.016443	0.023375	0.018052	0.012081	0.0095663	0.015608	0.0098174	0.011158	0.0064649	0.0078003	0.0046032	0.0058418	0.0071782	0.0033686	0.0023089	0.0033816	0.0024546	0.0016981	0.0020284	0.0014354	0.0020073	0.00061249	0.00089363	0.00029047	0.00015299	0.00021245
0.088233	0.042541	0.021957	0.055043	0.0094338	0.0073492	0.027566	0.008776	0.010573	0.0093669	0.0074104	0.002698	0.0059802	0.0058607	0.0017691	0.0027005	0.0033663	0.0015476	0.0023454	0.0019898	0.0029162	0.0013092	0.0034274	0.0028668	0.0011048	0.0046554	0.0076457	0.0023939	0.0026719	0.0038818	0.0017481	0.00075243	0.0015301	0.00019612	0.00056778	0.0033489	0.0019711	0.0020327	0.0030347	0.0014025	0.0011845	0.0028527	0.0013487	0.001274	0.0016276	0.00062794	0.00071653	0.00072007	0.00067296	0.00016992	0.00021587	0.0011656	0.00052104	0.00033502	0.0012841	0.00057623	0.00068305	0.0010022	0.00098963	0.00046422	0.00081431	0.00014382	6.0574e-05	7.2015e-05
0.12609	0.06102	0.015413	0.014917	0.013782	0.01135	0.031657	0.015086	0.0074876	0.015162	0.010563	0.0044204	0.0090182	0.0061834	0.0048988	0.004224	0.0045721	0.0026214	0.0052465	0.0036538	0.0034807	0.0038715	0.0024526	0.0027411	0.0032422	0.0021936	0.0024835	0.0015468	0.002062	0.0011883	0.0007491	0.00060891	0.00029889	0.00040812	0.00063488	0.00085935	0.00078342	0.00099267	0.0011981	0.00071526	0.00055292	0.00072851	0.00030159	0.00057943	0.00018372	0.00026916	0.00017035	0.0001766	9.8919e-05	0.00011958	0.00014657	7.3241e-05	0.00010817	4.8776e-05	9.0167e-05	7.8024e-05	7.2252e-05	0.00011819	0.00013426	8.7339e-05	6.2897e-05	9.3864e-05	0.00012267	0.0001103
